Date,month,year,Local Site Name,County,mean_latitude,mean_longitude,Ozone,PM 2.5
2025-02-22,2,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,,29.0
2025-02-22,2,2025,Millbrook School,Wake,35.856111,-78.574167,33.0,31.0
2025-02-22,2,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,,32.0
2025-02-22,2,2025,Rockwell,Rowan,35.551868,-80.395039,39.0,51.0
2025-02-22,2,2025,West Johnston Co.,Johnston,35.59095,-78.4622,,27.0
2025-02-23,2,2025,Bryson City,Swain,35.434767,-83.442133,,51.0
2025-02-23,2,2025,Castle Hayne,New Hanover,34.364167,-77.838611,,46.5
2025-02-23,2,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,,44.0
2025-02-23,2,2025,Durham Armory,Durham,36.0329550008979,-78.904037,,44.0
2025-02-23,2,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,44.0,55.0
2025-02-23,2,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,,33.0
2025-02-23,2,2025,Leggett,Edgecombe,35.988278,-77.5843,,32.0
2025-02-23,2,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,,46.0
2025-02-23,2,2025,Millbrook School,Wake,35.856111,-78.574167,41.0,43.0
2025-02-23,2,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,,42.0
2025-02-23,2,2025,Rockwell,Rowan,35.551868,-80.395039,41.0,49.0
2025-02-23,2,2025,West Johnston Co.,Johnston,35.59095,-78.4622,,47.0
2025-02-24,2,2025,Bryson City,Swain,35.434767,-83.442133,,35.0
2025-02-24,2,2025,Castle Hayne,New Hanover,34.364167,-77.838611,,61.5
2025-02-24,2,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,,52.5
2025-02-24,2,2025,Durham Armory,Durham,36.0329550008979,-78.904037,,40.0
2025-02-24,2,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,,15.0
2025-02-24,2,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,50.0,66.0
2025-02-24,2,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,,42.0
2025-02-24,2,2025,Leggett,Edgecombe,35.988278,-77.5843,,31.0
2025-02-24,2,2025,Linville Falls,Avery,35.972347,-81.933072,,14.0
2025-02-24,2,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,,43.0
2025-02-24,2,2025,Millbrook School,Wake,35.856111,-78.574167,43.0,52.0
2025-02-24,2,2025,Old High School,Swain,35.498711,-83.310242,,16.0
2025-02-24,2,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,,38.0
2025-02-24,2,2025,Rockwell,Rowan,35.551868,-80.395039,46.0,60.0
2025-02-24,2,2025,West Johnston Co.,Johnston,35.59095,-78.4622,,53.0
2025-02-25,2,2025,Bryson City,Swain,35.434767,-83.442133,,41.0
2025-02-25,2,2025,Castle Hayne,New Hanover,34.364167,-77.838611,,69.0
2025-02-25,2,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,,52.0
2025-02-25,2,2025,Durham Armory,Durham,36.0329550008979,-78.904037,,55.0
2025-02-25,2,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,49.0,62.0
2025-02-25,2,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,46.0,58.0
2025-02-25,2,2025,Leggett,Edgecombe,35.988278,-77.5843,,51.0
2025-02-25,2,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,,48.0
2025-02-25,2,2025,Millbrook School,Wake,35.856111,-78.574167,47.0,61.0
2025-02-25,2,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,,58.0
2025-02-25,2,2025,Rockwell,Rowan,35.551868,-80.395039,49.0,55.0
2025-02-25,2,2025,West Johnston Co.,Johnston,35.59095,-78.4622,,60.0
2025-02-26,2,2025,Bryson City,Swain,35.434767,-83.442133,,29.0
2025-02-26,2,2025,Castle Hayne,New Hanover,34.364167,-77.838611,,78.0
2025-02-26,2,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,,39.0
2025-02-26,2,2025,Durham Armory,Durham,36.0329550008979,-78.904037,,49.0
2025-02-26,2,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,51.0,59.0
2025-02-26,2,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,54.0,33.0
2025-02-26,2,2025,Leggett,Edgecombe,35.988278,-77.5843,,46.0
2025-02-26,2,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,,33.0
2025-02-26,2,2025,Millbrook School,Wake,35.856111,-78.574167,42.0,53.0
2025-02-26,2,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,,51.0
2025-02-26,2,2025,Rockwell,Rowan,35.551868,-80.395039,49.0,54.0
2025-02-26,2,2025,West Johnston Co.,Johnston,35.59095,-78.4622,,57.0
2025-02-27,2,2025,Bryson City,Swain,35.434767,-83.442133,,34.0
2025-02-27,2,2025,Castle Hayne,New Hanover,34.364167,-77.838611,,69.0
2025-02-27,2,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,45.0,55.0
2025-02-27,2,2025,Durham Armory,Durham,36.0329550008979,-78.904037,,65.0
2025-02-27,2,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,,25.0
2025-02-27,2,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,46.0,57.5
2025-02-27,2,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,44.0,55.5
2025-02-27,2,2025,Leggett,Edgecombe,35.988278,-77.5843,,62.0
2025-02-27,2,2025,Linville Falls,Avery,35.972347,-81.933072,,30.0
2025-02-27,2,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,,55.0
2025-02-27,2,2025,Millbrook School,Wake,35.856111,-78.574167,47.0,65.0
2025-02-27,2,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,,61.0
2025-02-27,2,2025,Rockwell,Rowan,35.551868,-80.395039,44.0,55.0
2025-02-27,2,2025,West Johnston Co.,Johnston,35.59095,-78.4622,,64.0
2025-02-28,2,2025,Bryson City,Swain,35.434767,-83.442133,,19.0
2025-02-28,2,2025,Castle Hayne,New Hanover,34.364167,-77.838611,,26.0
2025-02-28,2,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,45.0,13.0
2025-02-28,2,2025,Durham Armory,Durham,36.0329550008979,-78.904037,,23.0
2025-02-28,2,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,45.0,19.0
2025-02-28,2,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,44.0,14.0
2025-02-28,2,2025,Leggett,Edgecombe,35.988278,-77.5843,,19.0
2025-02-28,2,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,,12.0
2025-02-28,2,2025,Millbrook School,Wake,35.856111,-78.574167,42.0,24.0
2025-02-28,2,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,,17.0
2025-02-28,2,2025,Rockwell,Rowan,35.551868,-80.395039,44.0,18.0
2025-02-28,2,2025,West Johnston Co.,Johnston,35.59095,-78.4622,,16.0
2025-03-01,3,2025,Bryson City,Swain,35.434767,-83.442133,43.0,17.0
2025-03-01,3,2025,Castle Hayne,New Hanover,34.364167,-77.838611,51.0,57.5
2025-03-01,3,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,48.0,28.0
2025-03-01,3,2025,Durham Armory,Durham,36.0329550008979,-78.904037,,45.0
2025-03-01,3,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,46.0,
2025-03-01,3,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,49.0,32.0
2025-03-01,3,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,47.0,29.0
2025-03-01,3,2025,Leggett,Edgecombe,35.988278,-77.5843,0.0,36.0
2025-03-01,3,2025,Linville Falls,Avery,35.972347,-81.933072,47.0,
2025-03-01,3,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,47.0,24.0
2025-03-01,3,2025,Millbrook School,Wake,35.856111,-78.574167,48.0,37.0
2025-03-01,3,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,49.0,35.0
2025-03-01,3,2025,Rockwell,Rowan,35.551868,-80.395039,47.0,33.0
2025-03-01,3,2025,West Johnston Co.,Johnston,35.59095,-78.4622,,39.0
2025-03-02,3,2025,Bryson City,Swain,35.434767,-83.442133,40.0,12.0
2025-03-02,3,2025,Castle Hayne,New Hanover,34.364167,-77.838611,36.0,22.5
2025-03-02,3,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,41.0,18.0
2025-03-02,3,2025,Durham Armory,Durham,36.0329550008979,-78.904037,,23.0
2025-03-02,3,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,45.0,16.0
2025-03-02,3,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,40.0,25.5
2025-03-02,3,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,41.0,21.5
2025-03-02,3,2025,Leggett,Edgecombe,35.988278,-77.5843,0.0,19.0
2025-03-02,3,2025,Linville Falls,Avery,35.972347,-81.933072,43.0,23.0
2025-03-02,3,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,39.0,22.0
2025-03-02,3,2025,Millbrook School,Wake,35.856111,-78.574167,38.0,18.0
2025-03-02,3,2025,Old High School,Swain,35.498711,-83.310242,,13.0
2025-03-02,3,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,39.0,12.0
2025-03-02,3,2025,Rockwell,Rowan,35.551868,-80.395039,38.0,26.0
2025-03-02,3,2025,West Johnston Co.,Johnston,35.59095,-78.4622,,9.0
2025-03-03,3,2025,Bryson City,Swain,35.434767,-83.442133,42.0,27.0
2025-03-03,3,2025,Castle Hayne,New Hanover,34.364167,-77.838611,41.0,28.5
2025-03-03,3,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,44.0,48.0
2025-03-03,3,2025,Durham Armory,Durham,36.0329550008979,-78.904037,,32.0
2025-03-03,3,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,47.0,
2025-03-03,3,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,42.0,40.0
2025-03-03,3,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,44.0,33.0
2025-03-03,3,2025,Leggett,Edgecombe,35.988278,-77.5843,0.0,24.0
2025-03-03,3,2025,Linville Falls,Avery,35.972347,-81.933072,44.0,
2025-03-03,3,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,41.0,31.0
2025-03-03,3,2025,Millbrook School,Wake,35.856111,-78.574167,40.0,39.0
2025-03-03,3,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,42.0,17.0
2025-03-03,3,2025,Rockwell,Rowan,35.551868,-80.395039,42.0,44.0
2025-03-03,3,2025,West Johnston Co.,Johnston,35.59095,-78.4622,,37.0
2025-03-04,3,2025,Bryson City,Swain,35.434767,-83.442133,43.0,48.0
2025-03-04,3,2025,Castle Hayne,New Hanover,34.364167,-77.838611,42.0,25.0
2025-03-04,3,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,44.0,35.0
2025-03-04,3,2025,Durham Armory,Durham,36.0329550008979,-78.904037,43.0,51.0
2025-03-04,3,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,44.0,
2025-03-04,3,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,42.0,29.0
2025-03-04,3,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,44.0,34.0
2025-03-04,3,2025,Leggett,Edgecombe,35.988278,-77.5843,,26.0
2025-03-04,3,2025,Linville Falls,Avery,35.972347,-81.933072,44.0,
2025-03-04,3,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,43.0,32.0
2025-03-04,3,2025,Millbrook School,Wake,35.856111,-78.574167,40.0,34.0
2025-03-04,3,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,43.0,17.0
2025-03-04,3,2025,Rockwell,Rowan,35.551868,-80.395039,39.0,28.0
2025-03-04,3,2025,West Johnston Co.,Johnston,35.59095,-78.4622,,42.0
2025-03-05,3,2025,Bryson City,Swain,35.434767,-83.442133,35.0,25.0
2025-03-05,3,2025,Castle Hayne,New Hanover,34.364167,-77.838611,38.0,52.5
2025-03-05,3,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,44.0,34.0
2025-03-05,3,2025,Durham Armory,Durham,36.0329550008979,-78.904037,37.0,25.0
2025-03-05,3,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,42.0,38.0
2025-03-05,3,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,44.0,33.0
2025-03-05,3,2025,Leggett,Edgecombe,35.988278,-77.5843,,32.0
2025-03-05,3,2025,Linville Falls,Avery,35.972347,-81.933072,45.0,20.0
2025-03-05,3,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,43.0,33.0
2025-03-05,3,2025,Millbrook School,Wake,35.856111,-78.574167,35.0,31.0
2025-03-05,3,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,38.0,30.0
2025-03-05,3,2025,Rockwell,Rowan,35.551868,-80.395039,41.0,30.0
2025-03-05,3,2025,West Johnston Co.,Johnston,35.59095,-78.4622,,31.0
2025-03-06,3,2025,Bryson City,Swain,35.434767,-83.442133,36.0,13.0
2025-03-06,3,2025,Castle Hayne,New Hanover,34.364167,-77.838611,32.0,25.0
2025-03-06,3,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,36.0,9.0
2025-03-06,3,2025,Durham Armory,Durham,36.0329550008979,-78.904037,34.0,12.0
2025-03-06,3,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,42.0,
2025-03-06,3,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,35.0,7.0
2025-03-06,3,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,35.0,10.0
2025-03-06,3,2025,Leggett,Edgecombe,35.988278,-77.5843,36.0,11.0
2025-03-06,3,2025,Linville Falls,Avery,35.972347,-81.933072,38.0,
2025-03-06,3,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,34.0,6.0
2025-03-06,3,2025,Millbrook School,Wake,35.856111,-78.574167,33.0,11.0
2025-03-06,3,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,34.0,3.0
2025-03-06,3,2025,Rockwell,Rowan,35.551868,-80.395039,32.0,4.0
2025-03-06,3,2025,West Johnston Co.,Johnston,35.59095,-78.4622,36.0,0.0
2025-03-07,3,2025,Bryson City,Swain,35.434767,-83.442133,32.0,20.0
2025-03-07,3,2025,Castle Hayne,New Hanover,34.364167,-77.838611,38.0,25.0
2025-03-07,3,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,35.0,23.0
2025-03-07,3,2025,Durham Armory,Durham,36.0329550008979,-78.904037,36.0,46.0
2025-03-07,3,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,45.0,
2025-03-07,3,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,39.0,26.0
2025-03-07,3,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,33.0,25.0
2025-03-07,3,2025,Leggett,Edgecombe,35.988278,-77.5843,39.0,30.0
2025-03-07,3,2025,Linville Falls,Avery,35.972347,-81.933072,41.0,
2025-03-07,3,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,33.0,22.0
2025-03-07,3,2025,Millbrook School,Wake,35.856111,-78.574167,34.0,47.0
2025-03-07,3,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,38.0,12.0
2025-03-07,3,2025,Rockwell,Rowan,35.551868,-80.395039,31.0,23.0
2025-03-07,3,2025,West Johnston Co.,Johnston,35.59095,-78.4622,40.0,26.0
2025-03-08,3,2025,Bryson City,Swain,35.434767,-83.442133,43.0,41.0
2025-03-08,3,2025,Castle Hayne,New Hanover,34.364167,-77.838611,45.0,55.0
2025-03-08,3,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,43.0,32.0
2025-03-08,3,2025,Durham Armory,Durham,36.0329550008979,-78.904037,42.0,59.0
2025-03-08,3,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,46.0,27.0
2025-03-08,3,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,44.0,52.0
2025-03-08,3,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,41.0,46.5
2025-03-08,3,2025,Leggett,Edgecombe,35.988278,-77.5843,44.0,47.0
2025-03-08,3,2025,Linville Falls,Avery,35.972347,-81.933072,42.0,26.0
2025-03-08,3,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,42.0,34.0
2025-03-08,3,2025,Millbrook School,Wake,35.856111,-78.574167,43.0,50.0
2025-03-08,3,2025,Old High School,Swain,35.498711,-83.310242,,28.0
2025-03-08,3,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,46.0,51.0
2025-03-08,3,2025,Rockwell,Rowan,35.551868,-80.395039,42.0,51.0
2025-03-08,3,2025,West Johnston Co.,Johnston,35.59095,-78.4622,47.0,
2025-03-09,3,2025,Bryson City,Swain,35.434767,-83.442133,40.0,25.0
2025-03-09,3,2025,Castle Hayne,New Hanover,34.364167,-77.838611,37.0,37.5
2025-03-09,3,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,44.0,22.0
2025-03-09,3,2025,Durham Armory,Durham,36.0329550008979,-78.904037,41.0,16.0
2025-03-09,3,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,44.0,
2025-03-09,3,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,43.0,23.0
2025-03-09,3,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,44.0,24.0
2025-03-09,3,2025,Leggett,Edgecombe,35.988278,-77.5843,44.0,32.0
2025-03-09,3,2025,Linville Falls,Avery,35.972347,-81.933072,44.0,
2025-03-09,3,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,44.0,22.0
2025-03-09,3,2025,Millbrook School,Wake,35.856111,-78.574167,41.0,26.0
2025-03-09,3,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,41.0,23.0
2025-03-09,3,2025,Rockwell,Rowan,35.551868,-80.395039,42.0,24.0
2025-03-09,3,2025,West Johnston Co.,Johnston,35.59095,-78.4622,43.0,
2025-03-10,3,2025,Bryson City,Swain,35.434767,-83.442133,40.0,29.0
2025-03-10,3,2025,Castle Hayne,New Hanover,34.364167,-77.838611,38.0,37.0
2025-03-10,3,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,43.0,30.0
2025-03-10,3,2025,Durham Armory,Durham,36.0329550008979,-78.904037,40.0,36.0
2025-03-10,3,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,48.0,
2025-03-10,3,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,30.0,46.0
2025-03-10,3,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,44.0,34.0
2025-03-10,3,2025,Leggett,Edgecombe,35.988278,-77.5843,41.0,28.0
2025-03-10,3,2025,Linville Falls,Avery,35.972347,-81.933072,43.0,
2025-03-10,3,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,38.0,26.0
2025-03-10,3,2025,Millbrook School,Wake,35.856111,-78.574167,39.0,44.0
2025-03-10,3,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,41.0,31.0
2025-03-10,3,2025,Rockwell,Rowan,35.551868,-80.395039,35.0,40.0
2025-03-10,3,2025,West Johnston Co.,Johnston,35.59095,-78.4622,41.0,
2025-03-11,3,2025,Bryson City,Swain,35.434767,-83.442133,48.0,30.0
2025-03-11,3,2025,Castle Hayne,New Hanover,34.364167,-77.838611,43.0,26.5
2025-03-11,3,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,64.0,31.0
2025-03-11,3,2025,Durham Armory,Durham,36.0329550008979,-78.904037,48.0,35.0
2025-03-11,3,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,74.0,20.0
2025-03-11,3,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,49.0,34.0
2025-03-11,3,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,64.0,30.0
2025-03-11,3,2025,Leggett,Edgecombe,35.988278,-77.5843,46.0,22.0
2025-03-11,3,2025,Linville Falls,Avery,35.972347,-81.933072,51.0,21.0
2025-03-11,3,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,58.0,30.0
2025-03-11,3,2025,Millbrook School,Wake,35.856111,-78.574167,47.0,32.5
2025-03-11,3,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,44.0,25.0
2025-03-11,3,2025,Rockwell,Rowan,35.551868,-80.395039,50.0,29.0
2025-03-11,3,2025,West Johnston Co.,Johnston,35.59095,-78.4622,51.0,
2025-03-12,3,2025,Bryson City,Swain,35.434767,-83.442133,49.0,44.0
2025-03-12,3,2025,Castle Hayne,New Hanover,34.364167,-77.838611,74.0,51.0
2025-03-12,3,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,87.0,52.0
2025-03-12,3,2025,Durham Armory,Durham,36.0329550008979,-78.904037,71.0,55.0
2025-03-12,3,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,74.0,
2025-03-12,3,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,74.0,53.0
2025-03-12,3,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,84.0,52.0
2025-03-12,3,2025,Leggett,Edgecombe,35.988278,-77.5843,64.0,51.0
2025-03-12,3,2025,Linville Falls,Avery,35.972347,-81.933072,71.0,
2025-03-12,3,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,77.0,54.0
2025-03-12,3,2025,Millbrook School,Wake,35.856111,-78.574167,64.0,53.0
2025-03-12,3,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,71.0,53.0
2025-03-12,3,2025,Rockwell,Rowan,35.551868,-80.395039,64.0,52.0
2025-03-12,3,2025,West Johnston Co.,Johnston,35.59095,-78.4622,84.0,54.0
2025-03-13,3,2025,Bryson City,Swain,35.434767,-83.442133,50.0,53.0
2025-03-13,3,2025,Castle Hayne,New Hanover,34.364167,-77.838611,64.0,65.5
2025-03-13,3,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,84.0,62.0
2025-03-13,3,2025,Durham Armory,Durham,36.0329550008979,-78.904037,45.0,68.0
2025-03-13,3,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,74.0,
2025-03-13,3,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,54.0,68.0
2025-03-13,3,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,80.0,63.0
2025-03-13,3,2025,Leggett,Edgecombe,35.988278,-77.5843,37.0,60.0
2025-03-13,3,2025,Linville Falls,Avery,35.972347,-81.933072,67.0,
2025-03-13,3,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,51.0,59.0
2025-03-13,3,2025,Millbrook School,Wake,35.856111,-78.574167,49.0,69.0
2025-03-13,3,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,49.0,60.0
2025-03-13,3,2025,Rockwell,Rowan,35.551868,-80.395039,64.0,65.0
2025-03-13,3,2025,West Johnston Co.,Johnston,35.59095,-78.4622,64.0,66.0
2025-03-14,3,2025,Bryson City,Swain,35.434767,-83.442133,49.0,52.0
2025-03-14,3,2025,Castle Hayne,New Hanover,34.364167,-77.838611,31.0,57.5
2025-03-14,3,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,50.0,66.0
2025-03-14,3,2025,Durham Armory,Durham,36.0329550008979,-78.904037,31.0,
2025-03-14,3,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,64.0,52.0
2025-03-14,3,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,48.0,75.0
2025-03-14,3,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,50.0,66.0
2025-03-14,3,2025,Leggett,Edgecombe,35.988278,-77.5843,33.0,53.0
2025-03-14,3,2025,Linville Falls,Avery,35.972347,-81.933072,67.0,57.0
2025-03-14,3,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,42.0,61.0
2025-03-14,3,2025,Millbrook School,Wake,35.856111,-78.574167,30.0,61.5
2025-03-14,3,2025,Old High School,Swain,35.498711,-83.310242,,44.0
2025-03-14,3,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,33.0,52.0
2025-03-14,3,2025,Rockwell,Rowan,35.551868,-80.395039,41.0,79.0
2025-03-14,3,2025,West Johnston Co.,Johnston,35.59095,-78.4622,31.0,56.0
2025-03-15,3,2025,Bryson City,Swain,35.434767,-83.442133,44.0,51.0
2025-03-15,3,2025,Castle Hayne,New Hanover,34.364167,-77.838611,37.0,33.0
2025-03-15,3,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,36.0,63.0
2025-03-15,3,2025,Durham Armory,Durham,36.0329550008979,-78.904037,35.0,54.0
2025-03-15,3,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,41.0,
2025-03-15,3,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,36.0,55.0
2025-03-15,3,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,37.0,63.0
2025-03-15,3,2025,Leggett,Edgecombe,35.988278,-77.5843,39.0,58.0
2025-03-15,3,2025,Linville Falls,Avery,35.972347,-81.933072,41.0,
2025-03-15,3,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,34.0,59.0
2025-03-15,3,2025,Millbrook School,Wake,35.856111,-78.574167,33.0,58.0
2025-03-15,3,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,38.0,43.0
2025-03-15,3,2025,Rockwell,Rowan,35.551868,-80.395039,31.0,59.0
2025-03-15,3,2025,West Johnston Co.,Johnston,35.59095,-78.4622,40.0,55.0
2025-03-16,3,2025,Bryson City,Swain,35.434767,-83.442133,43.0,50.0
2025-03-16,3,2025,Castle Hayne,New Hanover,34.364167,-77.838611,34.0,45.5
2025-03-16,3,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,41.0,43.0
2025-03-16,3,2025,Durham Armory,Durham,36.0329550008979,-78.904037,33.0,38.0
2025-03-16,3,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,39.0,42.0
2025-03-16,3,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,41.0,46.0
2025-03-16,3,2025,Leggett,Edgecombe,35.988278,-77.5843,34.0,31.0
2025-03-16,3,2025,Linville Falls,Avery,35.972347,-81.933072,43.0,
2025-03-16,3,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,36.0,37.0
2025-03-16,3,2025,Millbrook School,Wake,35.856111,-78.574167,31.0,27.0
2025-03-16,3,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,33.0,29.0
2025-03-16,3,2025,Rockwell,Rowan,35.551868,-80.395039,35.0,31.0
2025-03-16,3,2025,West Johnston Co.,Johnston,35.59095,-78.4622,32.0,23.0
2025-03-17,3,2025,Bryson City,Swain,35.434767,-83.442133,36.0,23.0
2025-03-17,3,2025,Castle Hayne,New Hanover,34.364167,-77.838611,31.0,41.0
2025-03-17,3,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,32.0,20.0
2025-03-17,3,2025,Durham Armory,Durham,36.0329550008979,-78.904037,31.0,43.0
2025-03-17,3,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,44.0,8.0
2025-03-17,3,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,33.0,17.0
2025-03-17,3,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,33.0,21.5
2025-03-17,3,2025,Leggett,Edgecombe,35.988278,-77.5843,31.0,28.0
2025-03-17,3,2025,Linville Falls,Avery,35.972347,-81.933072,33.0,11.0
